type	subtype	ref	desc
macrolide-lincosamide-streptogramin	ere(A)	NCBI|amr:amr|macrolide|ere(A)|WP_063844485.1	EreA family erythromycin esterase
macrolide-lincosamide-streptogramin	ere(A)	NCBI|amr:amr|macrolide|ere(A)|WP_071846210.1	EreA family erythromycin esterase
macrolide-lincosamide-streptogramin	ere(A)	NCBI|amr:amr|macrolide|ere(A)|WP_071846336.1	EreA family erythromycin esterase
macrolide-lincosamide-streptogramin	ere(B)	NCBI|amr:amr|macrolide|ere(B)|WP_032488343.1	EreB family erythromycin esterase
macrolide-lincosamide-streptogramin	ere(B)	NCBI|amr:amr|macrolide|ere(B)|WP_063844486.1	EreB family erythromycin esterase
macrolide-lincosamide-streptogramin	ere(D)	NCBI|amr:amr|macrolide|ere(D)|WP_015345560.1	EreD family erythromycin esterase
macrolide-lincosamide-streptogramin	erm(30)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(30)|WP_055641627.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(30)
macrolide-lincosamide-streptogramin	erm(31)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(31)|WP_063844492.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(31)
macrolide-lincosamide-streptogramin	erm(32)	NCBI|amr:amr|lincosamide/streptogramin|erm(32)|WP_043470786.1	23S rRNA (guanine(748)-N(1))-methyltransferase Erm(32)
macrolide-lincosamide-streptogramin	erm(32)	NCBI|amr:amr|lincosamide/streptogramin|erm(32)|WP_063844496.1	23S rRNA (guanine(748)-N(1))-methyltransferase Erm(32)
macrolide-lincosamide-streptogramin	erm(33)	NCBI|amr:amr|lincosamide/macrolide|erm(33)|WP_011133550.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(33)
macrolide-lincosamide-streptogramin	erm(34)	NCBI|amr:amr|lincosamide/macrolide|erm(34)|WP_063844504.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(34)
macrolide-lincosamide-streptogramin	erm(35)	NCBI|amr:amr|lincosamide/macrolide|erm(35)|WP_006745469.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(35)
macrolide-lincosamide-streptogramin	erm(36)	NCBI|amr:amr|lincosamide/macrolide|erm(36)|WP_015345217.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(36)
macrolide-lincosamide-streptogramin	erm(37)	NCBI|amr:amr|lincosamide/macrolide|erm(37)|WP_003900446.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(37)
macrolide-lincosamide-streptogramin	erm(38)	NCBI|amr:amr|lincosamide/macrolide|erm(38)|WP_063844518.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(38)
macrolide-lincosamide-streptogramin	erm(39)	NCBI|amr:amr|lincosamide/macrolide|erm(39)|WP_038563636.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(39)
macrolide-lincosamide-streptogramin	erm(40)	NCBI|amr:amr|lincosamide/macrolide|erm(40)|WP_036428783.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(40)
macrolide-lincosamide-streptogramin	erm(41)	REF|macrolide-lincosamide-streptogramin|erm(41)|WP_012296532.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(41)
macrolide-lincosamide-streptogramin	erm(42)	NCBI|amr:amr|lincosamide/macrolide|erm(42)|WP_014325825.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(42)
macrolide-lincosamide-streptogramin	erm(42)	NCBI|amr:amr|lincosamide/macrolide|erm(42)|WP_052259183.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(42)
macrolide-lincosamide-streptogramin	erm(43)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(43)|WP_063844520.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(43)
macrolide-lincosamide-streptogramin	erm(44)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(44)|WP_063844521.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(44)
macrolide-lincosamide-streptogramin	erm(44)	NCBI|amr:amr|lincosamide/macrolide|erm(44)v|WP_041079981.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(44)v
macrolide-lincosamide-streptogramin	erm(45)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(45)|WP_063844522.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(45)
macrolide-lincosamide-streptogramin	erm(46)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(46)|WP_087587931.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(46)
macrolide-lincosamide-streptogramin	erm(47)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(47)|WP_087587932.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(47)
macrolide-lincosamide-streptogramin	erm(48)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(48)|WP_087587948.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(48)
macrolide-lincosamide-streptogramin	erm(49)	NCBI|amr:amr|lincosamide/macrolide|erm(49)|WP_019728092.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(49)
macrolide-lincosamide-streptogramin	erm(50)	NCBI|amr:amr|lincosamide/macrolide|erm(50)|WP_176453837.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(50)
macrolide-lincosamide-streptogramin	erm(51)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(51)|WP_131386768.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(51)
macrolide-lincosamide-streptogramin	erm(52)	NCBI|amr:amr|macrolide|erm(52)|WP_002571018.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(52)
macrolide-lincosamide-streptogramin	erm(53)	NCBI|amr:amr|macrolide|erm(53)|WP_139847607.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(53)
macrolide-lincosamide-streptogramin	erm(54)	NCBI|amr:amr|lincosamide/macrolide|erm(54)|WP_031885508.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(54)
macrolide-lincosamide-streptogramin	erm(55)	NCBI|amr:amr|macrolide|erm(55)|WP_046361760.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(55)
macrolide-lincosamide-streptogramin	erm(55)	NCBI|amr:amr|macrolide|erm(55)|WP_311033295.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(55)
macrolide-lincosamide-streptogramin	erm(55)	NCBI|amr:amr|macrolide|erm(55)|WP_311033296.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(55)
macrolide-lincosamide-streptogramin	erm(56)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(56)|WP_129546809.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(56)'
macrolide-lincosamide-streptogramin	erm(A)	NCBI|amr:amr|lincosamide/macrolide|erm(A)|WP_000810833.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)
macrolide-lincosamide-streptogramin	erm(A)	NCBI|amr:amr|lincosamide/macrolide|erm(A)|WP_001072197.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)
macrolide-lincosamide-streptogramin	erm(A)	NCBI|amr:amr|lincosamide/macrolide|erm(A)|WP_001072201.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)
macrolide-lincosamide-streptogramin	erm(B)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(B)|WP_001038790.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
macrolide-lincosamide-streptogramin	erm(B)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(B)|WP_001038792.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
macrolide-lincosamide-streptogramin	erm(B)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(B)|WP_001038795.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
macrolide-lincosamide-streptogramin	erm(B)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(B)|WP_002292226.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
macrolide-lincosamide-streptogramin	erm(B)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(B)|WP_002321849.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
macrolide-lincosamide-streptogramin	erm(B)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(B)|WP_011018369.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
macrolide-lincosamide-streptogramin	erm(B)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(B)|WP_011861426.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
macrolide-lincosamide-streptogramin	erm(B)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(B)|WP_032489723.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
macrolide-lincosamide-streptogramin	erm(B)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(B)|WP_041152457.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
macrolide-lincosamide-streptogramin	erm(B)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(B)|WP_063844598.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
macrolide-lincosamide-streptogramin	erm(B)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(B)|WP_063844601.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
macrolide-lincosamide-streptogramin	erm(B)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(B)|WP_063844614.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
macrolide-lincosamide-streptogramin	erm(B)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(B)|WP_063844619.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
macrolide-lincosamide-streptogramin	erm(B)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(B)|WP_063844850.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
macrolide-lincosamide-streptogramin	erm(C)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(C)|WP_001003260.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(C)
macrolide-lincosamide-streptogramin	erm(C)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(C)|WP_001003263.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(C)
macrolide-lincosamide-streptogramin	erm(C)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(C)|WP_001003264.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(C)
macrolide-lincosamide-streptogramin	erm(C)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(C)|WP_007410443.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(C)
macrolide-lincosamide-streptogramin	erm(C)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(C)|WP_010889933.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(C)
macrolide-lincosamide-streptogramin	erm(C)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(C)|WP_011276921.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(C)
macrolide-lincosamide-streptogramin	erm(C)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(C)|WP_011282421.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(C)
macrolide-lincosamide-streptogramin	erm(C)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(C)|WP_011382144.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(C)
macrolide-lincosamide-streptogramin	erm(C)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(C)|WP_014158490.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(C)
macrolide-lincosamide-streptogramin	erm(C)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(C)|WP_032489009.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(C)
macrolide-lincosamide-streptogramin	erm(C)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(C)|WP_032489010.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(C)
macrolide-lincosamide-streptogramin	erm(C)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(C)|WP_032489011.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(C)
macrolide-lincosamide-streptogramin	erm(C)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(C)|WP_032489016.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(C)
macrolide-lincosamide-streptogramin	erm(C)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(C)|WP_032492416.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(C)
macrolide-lincosamide-streptogramin	erm(C)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(C)|WP_063844768.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(C)
macrolide-lincosamide-streptogramin	erm(D)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(D)|WP_003183781.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(D)
macrolide-lincosamide-streptogramin	erm(D)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(D)|WP_025811090.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(D)
macrolide-lincosamide-streptogramin	erm(D)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(D)|WP_063844769.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(D)
macrolide-lincosamide-streptogramin	erm(E)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(E)|WP_009950391.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(E)
macrolide-lincosamide-streptogramin	erm(E)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(E)|WP_063844770.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(E)
macrolide-lincosamide-streptogramin	erm(F)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(F)|WP_002682030.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(F)
macrolide-lincosamide-streptogramin	erm(F)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(F)|WP_032488512.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(F)
macrolide-lincosamide-streptogramin	erm(F)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(F)|WP_063844771.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(F)
macrolide-lincosamide-streptogramin	erm(F)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(F)|WP_063844773.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(F)
macrolide-lincosamide-streptogramin	erm(G)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(G)|WP_014387027.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(G)
macrolide-lincosamide-streptogramin	erm(G)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(G)|WP_063844787.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(G)
macrolide-lincosamide-streptogramin	erm(G)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(G)|WP_063844791.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(G)
macrolide-lincosamide-streptogramin	erm(H)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(H)|WP_063844794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(H)
macrolide-lincosamide-streptogramin	erm(K)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(K)|WP_010896559.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(K)
macrolide-lincosamide-streptogramin	erm(N)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(N)|WP_050364506.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(N)
macrolide-lincosamide-streptogramin	erm(O)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(O)|WP_003972831.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(O)
macrolide-lincosamide-streptogramin	erm(O)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(O)|WP_053138973.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(O)
macrolide-lincosamide-streptogramin	erm(Q)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(Q)|WP_007286427.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(Q)
macrolide-lincosamide-streptogramin	erm(R)	NCBI|amr:amr|macrolide|erm(R)|WP_063844815.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(R)
macrolide-lincosamide-streptogramin	erm(S)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(S)|WP_063844819.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(S)
macrolide-lincosamide-streptogramin	erm(T)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(T)|WP_002345002.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(T)
macrolide-lincosamide-streptogramin	erm(T)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(T)|WP_011100845.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(T)
macrolide-lincosamide-streptogramin	erm(T)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(T)|WP_011117197.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(T)
macrolide-lincosamide-streptogramin	erm(T)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(T)|WP_063844825.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(T)
macrolide-lincosamide-streptogramin	erm(U)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(U)|WP_063844854.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(U)
macrolide-lincosamide-streptogramin	erm(U)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(U)|WP_063844861.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(U)
macrolide-lincosamide-streptogramin	erm(V)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(V)|WP_063844868.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(V)
macrolide-lincosamide-streptogramin	erm(W)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(W)|WP_063844871.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(W)
macrolide-lincosamide-streptogramin	erm(X)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(X)|WP_011116967.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(X)
macrolide-lincosamide-streptogramin	erm(X)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(X)|WP_011117480.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(X)
macrolide-lincosamide-streptogramin	erm(X)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(X)|WP_011152925.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(X)
macrolide-lincosamide-streptogramin	erm(X)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(X)|WP_032488331.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(X)
macrolide-lincosamide-streptogramin	erm(X)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(X)|WP_063844879.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(X)
macrolide-lincosamide-streptogramin	erm(X)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(X)|WP_063844889.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(X)
macrolide-lincosamide-streptogramin	erm(X)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(X)|WP_063844894.1	23S ribosomal RNA methyltransferase Erm
macrolide-lincosamide-streptogramin	erm(X)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(X)|WP_063844922.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(X)
macrolide-lincosamide-streptogramin	erm(Y)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(Y)|WP_063844932.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(Y)
macrolide-lincosamide-streptogramin	erm(Z)	NCBI|amr:amr|lincosamide/macrolide/streptogramin|erm(Z)|WP_063796790.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(Z)
macrolide-lincosamide-streptogramin	estT	NCBI|amr:amr|macrolide|estT|WP_185148407.1	macrolide hydrolase EstT
macrolide-lincosamide-streptogramin	llmA	CARD|homolog|lincosamide|LlmA_23S_CLI|APB03216.1	class I SAM-dependent methyltransferase
macrolide-lincosamide-streptogramin	lmr(A)	REF|multidrug|lmr(A)|WP_079164356.1	lincomycin efflux MFS transporter Lmr(A)
macrolide-lincosamide-streptogramin	lmr(B)	REF|multidrug|lmr(B)|WP_010886396.1	lincomycin efflux MFS transporter Lmr(B)
macrolide-lincosamide-streptogramin	lmr(C)	REF|multidrug|lmr(C)|WP_067425694.1	ABC-F type ribosomal protection protein LmrC
macrolide-lincosamide-streptogramin	lnu(A)	NCBI|amr:amr|lincosamide|lnu(A)|WP_000700648.1	lincosamide nucleotidyltransferase Lnu(A)
macrolide-lincosamide-streptogramin	lnu(A)	NCBI|amr:amr|lincosamide|lnu(A)|WP_001829870.1	lincosamide nucleotidyltransferase Lnu(A)
macrolide-lincosamide-streptogramin	lnu(A)	NCBI|amr:amr|lincosamide|lnu(A)|WP_011428879.1	lincosamide nucleotidyltransferase Lnu(A)'
macrolide-lincosamide-streptogramin	lnu(A)	NCBI|amr:amr|lincosamide|lnu(A)|WP_011645010.1	lincosamide nucleotidyltransferase Lnu(A)
macrolide-lincosamide-streptogramin	lnu(A)	NCBI|amr:amr|lincosamide|lnu(A)|WP_011645013.1	lincosamide nucleotidyltransferase Lnu(A)
macrolide-lincosamide-streptogramin	lnu(A)	NCBI|amr:amr|lincosamide|lnu(A)|WP_011645015.1	lincosamide nucleotidyltransferase Lnu(A)
macrolide-lincosamide-streptogramin	lnu(A)	NCBI|amr:amr|lincosamide|lnu(A)|WP_032491106.1	lincosamide nucleotidyltransferase Lnu(A)
macrolide-lincosamide-streptogramin	lnu(A)	NCBI|amr:amr|lincosamide|lnu(A)|WP_063851340.1	lincosamide nucleotidyltransferase Lnu(A)
macrolide-lincosamide-streptogramin	lnu(A)	NCBI|amr:amr|lincosamide|lnu(AN2)|WP_004308783.1	lincosamide nucleotidyltransferase Lnu(AN2)
macrolide-lincosamide-streptogramin	lnu(B)	NCBI|amr:amr|lincosamide|lnu(B)|WP_002294514.1	lincosamide nucleotidyltransferase Lnu(B)
macrolide-lincosamide-streptogramin	lnu(B)	NCBI|amr:amr|lincosamide|lnu(B)|WP_032495568.1	lincosamide nucleotidyltransferase Lnu(B)
macrolide-lincosamide-streptogramin	lnu(C)	NCBI|amr:amr|lincosamide|lnu(C)|WP_063851341.1	lincosamide nucleotidyltransferase Lnu(C)
macrolide-lincosamide-streptogramin	lnu(D)	NCBI|amr:amr|lincosamide|lnu(D)|WP_063851342.1	lincosamide nucleotidyltransferase Lnu(D)
macrolide-lincosamide-streptogramin	lnu(E)	NCBI|amr:amr|lincosamide|lnu(E)|WP_063851343.1	lincosamide nucleotidyltransferase Lnu(E)
macrolide-lincosamide-streptogramin	lnu(F)	NCBI|amr:amr|lincosamide|lnu(F)|WP_000939727.1	lincosamide nucleotidyltransferase Lnu(F)
macrolide-lincosamide-streptogramin	lnu(F)	NCBI|amr:amr|lincosamide|lnu(F)|WP_063851344.1	lincosamide nucleotidyltransferase Lnu(F)
macrolide-lincosamide-streptogramin	lnu(F)	NCBI|amr:amr|lincosamide|lnu(F)|WP_070342360.1	lincosamide nucleotidyltransferase Lnu(F)
macrolide-lincosamide-streptogramin	lnu(F)	NCBI|amr:amr|lincosamide|lnu(F)|WP_070342364.1	lincosamide nucleotidyltransferase Lnu(F)
macrolide-lincosamide-streptogramin	lnu(F)	NCBI|amr:amr|lincosamide|lnu(F)|WP_070342367.1	lincosamide nucleotidyltransferase Lnu(F)
macrolide-lincosamide-streptogramin	lnu(F)	NCBI|amr:amr|lincosamide|lnu(F)|WP_071846285.1	lincosamide nucleotidyltransferase Lnu(F)
macrolide-lincosamide-streptogramin	lnu(G)	NCBI|amr:amr|lincosamide|lnu(G)|WP_002333496.1	lincosamide nucleotidyltransferase Lnu(G)
macrolide-lincosamide-streptogramin	lnu(H)	NCBI|amr:amr|lincosamide|lnu(H)|WP_051021433.1	lincosamide nucleotidyltransferase Lnu(H)
macrolide-lincosamide-streptogramin	lnu(I)	NCBI|amr:amr|lincosamide|lnu(I)|WP_008992950.1	lincosamide nucleotidyltransferase Lnu(I)
macrolide-lincosamide-streptogramin	lnu(P)	NCBI|amr:amr|lincosamide|lnu(P)|WP_022071788.1	lincosamide nucleotidyltransferase Lnu(P)
macrolide-lincosamide-streptogramin	lsa(A)	NCBI|amr:amr|lincosamide/streptogramin|lsa(A)|WP_002365053.1	ABC-F type ribosomal protection protein Lsa(A)
macrolide-lincosamide-streptogramin	lsa(A)	NCBI|amr:amr|lincosamide/streptogramin|lsa(A)|WP_002387187.1	ABC-F type ribosomal protection protein Lsa(A)
macrolide-lincosamide-streptogramin	lsa(A)	NCBI|amr:amr|lincosamide/streptogramin|lsa(A)|WP_002398829.1	ABC-F type ribosomal protection protein Lsa(A)
macrolide-lincosamide-streptogramin	lsa(A)	NCBI|amr:amr|lincosamide/streptogramin|lsa(A)|WP_002411322.1	ABC-F type ribosomal protection protein Lsa(A)
macrolide-lincosamide-streptogramin	lsa(B)	NCBI|amr:amr|lincosamide/streptogramin|lsa(B)|WP_011133547.1	ABC-F type ribosomal protection protein Lsa(B)
macrolide-lincosamide-streptogramin	lsa(C)	NCBI|amr:amr|lincosamide/streptogramin|lsa(C)|WP_063851347.1	ABC-F type ribosomal protection protein Lsa(C)
macrolide-lincosamide-streptogramin	lsa(D)	NCBI|amr:amr|lincosamide/streptogramin|lsa(D)|WP_165713684.1	ABC-F type ribosomal protection protein Lsa(D)
macrolide-lincosamide-streptogramin	lsa(E)	NCBI|amr:amr|lincosamide/streptogramin|lsa(E)|WP_002294513.1	ABC-F type ribosomal protection protein Lsa(E)
